date,sku_id,units_sold,selling_price,gross_revenue,promo_flag,discount_pct,month,week_of_year,day_of_week,is_weekend,is_festival_month,is_payday_period,season_tag,holiday_flag,weather_index,campaign_intensity,platform_traffic_source,traffic_index,competitor_price_index,competitor_stockout_flag,bundle_offer_flag,stock_visibility_score,rating_score,review_volume,product_visibility_rank
10/12/24,SKU0021,36,594.44,21399.84,0,0.0142,10,41,5,1,1,0,festive,0,0.7679642060463074,0,affiliate,1.2360626242317718,0.9870027926715245,0,0,0.7541584460682135,3.54,130,53
10/13/24,SKU0021,29,576.71,16724.59,0,0.0436,10,41,6,1,1,0,festive,0,1.0367706288860048,0,organic,1.1935516785461333,0.9765987058326442,1,0,0.8490327199982449,3.54,130,99
10/14/24,SKU0021,25,576.77,14419.25,0,0.0435,10,42,0,0,1,0,festive,0,0.9581164602937978,0,paid,1.078913927001148,0.9788032373625096,0,0,0.7633027022656146,3.54,130,55
10/15/24,SKU0021,28,572.97,16043.16,0,0.0498,10,42,1,0,1,0,festive,0,1.2163909626987994,0,affiliate,1.2040605823892747,1.0056734438751143,0,0,0.8488788369665787,3.54,130,5
10/16/24,SKU0021,47,513.7,24143.9,1,0.1481,10,42,2,0,1,0,festive,0,1.033874407981823,2,paid,1.208462070730039,0.9844381762896399,0,0,0.8226056285073131,3.54,130,34
10/17/24,SKU0021,39,456.35,17797.65,1,0.2432,10,42,3,0,1,0,festive,0,1.1429877894113034,1,paid,1.1670174972689906,0.9749792048608211,0,0,0.7704318579071597,3.54,130,80
10/18/24,SKU0021,27,562.3,15182.1,0,0.0675,10,42,4,0,1,0,festive,0,0.9885594564514826,0,affiliate,1.1018992568631176,1.0017790531920168,0,0,0.7607733256838265,3.54,130,52
10/19/24,SKU0021,40,440.49,17619.6,1,0.2695,10,42,5,1,1,0,festive,0,1.0471283782657201,0,organic,1.2251405569282454,1.0072326921358987,0,0,0.6991569572460015,3.54,130,119
10/20/24,SKU0021,25,599.8,14995,0,0.0053,10,42,6,1,1,0,festive,0,1.3199240091915172,0,organic,1.198437520255905,0.9967488004586339,0,1,0.8770012097585654,3.54,130,98
10/21/24,SKU0021,41,488.79,20040.39,1,0.1894,10,43,0,0,1,0,festive,0,1.3114541442347936,2,paid,1.1132298606305526,0.9733235091025534,0,0,0.6831035773664479,3.54,130,108
10/22/24,SKU0021,27,578.52,15620.04,0,0.0406,10,43,1,0,1,0,festive,0,0.745534875,0,organic,1.1715989430190796,1.0222153197004746,0,0,0.8807916798803084,3.54,130,67
10/23/24,SKU0021,28,591.78,16569.84,0,0.0186,10,43,2,0,1,0,festive,0,1.0571865550033777,1,affiliate,1.2292322572034458,0.9983703744376282,0,0,0.7341394229483746,3.54,130,89
10/24/24,SKU0021,26,564.05,14665.3,0,0.0646,10,43,3,0,1,0,festive,0,1.0361933769044056,0,paid,1.1545118624475692,1.0278472353153396,0,0,0.7741001534072198,3.54,130,50
10/25/24,SKU0021,31,594.26,18422.06,0,0.0145,10,43,4,0,1,1,festive,0,0.8389322591781343,0,affiliate,1.1495048345168979,0.9972841485028566,0,0,0.745941881,3.54,130,90
10/26/24,SKU0021,31,581.77,18034.87,0,0.0352,10,43,5,1,1,1,festive,0,0.8847990328482552,0,affiliate,1.1673662524237955,1.018088991356463,0,0,0.7026572589073589,3.54,130,91
10/27/24,SKU0021,35,543.3,19015.5,0,0.099,10,43,6,1,1,1,festive,0,1.0277407172669757,0,paid,1.1875598515099501,0.9662543012006564,1,0,0.7742264699157809,3.54,130,60
10/28/24,SKU0021,30,550.06,16501.8,0,0.0878,10,44,0,0,1,1,festive,0,1.1434004202196895,0,affiliate,1.206021637083555,0.9921501442579603,0,0,0.7863564882309018,3.54,130,107
10/29/24,SKU0021,29,560.91,16266.39,0,0.0698,10,44,1,0,1,1,festive,0,1.0784669615346194,0,organic,1.141375744773364,0.9904119821030939,0,0,0.7822572320052374,3.54,130,51
10/30/24,SKU0021,31,591.48,18335.88,0,0.0191,10,44,2,0,1,1,festive,0,0.9371898267806595,0,organic,1.1336271111035654,1.0347082164610033,0,0,0.7699772315594622,3.54,130,107
10/31/24,SKU0021,36,601.49,21653.64,0,0.0025,10,44,3,0,1,1,festive,1,0.8408251734013991,0,organic,1.1345663057195792,0.9880380038225475,0,0,0.8132318252832912,3.54,130,71
11/1/24,SKU0021,43,444.11,19096.73,1,0.2635,11,44,4,0,1,1,festive,0,0.686006332,1,affiliate,1.1598618239711667,0.9746992380126026,0,1,0.6497892718332219,3.54,130,96
11/2/24,SKU0021,33,574.3,18951.9,0,0.0476,11,44,5,1,1,1,festive,0,1.231001620140147,0,affiliate,1.1672621490224362,0.9887167234406274,0,0,0.7868490474725398,3.54,130,113
11/3/24,SKU0021,31,572.85,17758.35,0,0.05,11,44,6,1,1,1,festive,0,0.9164881190982733,0,organic,1.2141053889984987,0.9843852833084644,0,0,0.8651715009158862,3.54,130,102
11/4/24,SKU0021,34,563.14,19146.76,0,0.0661,11,45,0,0,1,1,festive,0,0.8710853302322847,1,paid,1.1256981514370492,0.9988515396449328,0,0,0.8049355203217488,3.54,130,115
11/5/24,SKU0021,30,593.53,17805.9,0,0.0157,11,45,1,0,1,1,festive,0,1.0506440780504929,0,organic,1.1697149946588605,0.9795242921136231,0,1,0.745868044,3.54,130,53
11/6/24,SKU0021,35,562.36,19682.6,0,0.0674,11,45,2,0,1,1,festive,0,0.9871156825984706,0,paid,1.2015752109850857,0.9803375239502218,0,0,0.7800978375062753,3.54,130,29
11/7/24,SKU0021,39,491.08,19152.12,1,0.1856,11,45,3,0,1,1,festive,0,0.9975012707030384,2,organic,1.134418097468324,1.0143934276393027,0,0,0.7601637346430012,3.54,130,117
11/8/24,SKU0021,28,577.55,16171.4,0,0.0422,11,45,4,0,1,0,festive,0,1.0985754207177572,0,paid,1.1602736180276783,0.9542462200786985,1,1,0.7005532310369516,3.54,130,115
11/9/24,SKU0021,29,583.7,16927.3,0,0.032,11,45,5,1,1,0,festive,0,0.9270673545512661,0,organic,1.2260478544071454,1.0137489168325666,1,1,0.7829715556840381,3.54,130,109
11/10/24,SKU0021,29,585.75,16986.75,0,0.0286,11,45,6,1,1,0,festive,0,0.8413464244882175,0,organic,1.2208581962825258,1.018715286577154,0,0,0.7052559043214252,3.54,130,13
11/11/24,SKU0021,31,577.25,17894.75,0,0.0427,11,46,0,0,1,0,festive,0,0.9786190851763306,0,paid,1.166056188434346,1.0186275999591636,0,0,0.7458182579644121,3.54,130,69
11/12/24,SKU0021,38,493.92,18768.96,1,0.1809,11,46,1,0,1,0,festive,0,1.0098378988747236,0,organic,1.189461767,0.9663137871426242,0,0,0.7440032226491656,3.54,130,89
11/13/24,SKU0021,28,566.46,15860.88,0,0.0606,11,46,2,0,1,0,festive,0,0.8367349220930197,0,paid,1.077010795830949,0.9698624532392454,0,0,0.8870381737914476,3.54,130,116
11/14/24,SKU0021,54,380.31,20536.74,1,0.3693,11,46,3,0,1,0,festive,0,0.8342302580396556,2,affiliate,1.1456314140941393,0.9968133293992993,1,0,0.7568990720677008,3.54,130,32
11/15/24,SKU0021,26,576.53,14989.78,0,0.0439,11,46,4,0,1,0,festive,0,0.842892593,0,affiliate,1.1218029134281138,1.0005407963815234,0,0,0.7377307391691392,3.54,130,66
11/16/24,SKU0021,29,579.78,16813.62,0,0.0385,11,46,5,1,1,0,festive,0,1.1223731816312414,0,affiliate,1.2122340489289491,0.9680658658952603,0,1,0.7671644642921422,3.54,130,58
11/17/24,SKU0021,29,550.66,15969.14,0,0.0868,11,46,6,1,1,0,festive,0,1.2076617849049234,0,affiliate,1.2413630203606636,1.0215751425640476,0,0,0.7738414517264164,3.54,130,91
11/18/24,SKU0021,29,550.6,15967.4,0,0.0869,11,47,0,0,1,0,festive,0,1.1910220476010185,0,affiliate,1.1581555730324893,1.033211123642268,0,0,0.7484054856071796,3.54,130,59
11/19/24,SKU0021,44,426.2,18752.8,1,0.2932,11,47,1,0,1,0,festive,0,0.863031501,1,affiliate,1.1337598701203948,0.9868424845507601,0,0,0.7818390060148587,3.54,130,2
11/20/24,SKU0021,29,589.73,17102.17,0,0.022,11,47,2,0,1,0,festive,0,0.8959447622393883,1,organic,1.1687505483009466,0.992504381,0,0,0.7904701352936522,3.54,130,56
11/21/24,SKU0021,30,578.94,17368.2,0,0.0399,11,47,3,0,1,0,festive,1,0.8084176256627039,0,organic,1.221701537984736,1.035446901,0,0,0.7767605738731812,3.54,130,95
11/22/24,SKU0021,29,564.05,16357.45,0,0.0646,11,47,4,0,1,0,festive,0,1.275497086511891,0,paid,1.1439337457211387,1.0060431735477968,0,0,0.7707460739274266,3.54,130,48
11/23/24,SKU0021,33,585.94,19336.02,0,0.0283,11,47,5,1,1,0,festive,1,0.9273658968578951,0,paid,1.1958194656287533,1.0057525198484696,0,0,0.8643940290463296,3.54,130,18
11/24/24,SKU0021,36,562.42,20247.12,0,0.0673,11,47,6,1,1,0,festive,0,0.9943678702000686,2,organic,1.214400132621577,1.0032985387715638,0,0,0.6930918645302083,3.54,130,61
11/25/24,SKU0021,31,572.49,17747.19,0,0.0506,11,48,0,0,1,1,festive,0,0.9286100951345264,0,organic,1.1472568136278556,0.9593952119189275,1,1,0.617009659,3.54,130,75
11/26/24,SKU0021,28,570.08,15962.24,0,0.0546,11,48,1,0,1,1,festive,0,1.0251229467146152,0,paid,1.1797838670375707,0.9791534737525602,0,0,0.8343184145558976,3.54,130,96
11/27/24,SKU0021,29,553.13,16040.77,0,0.0827,11,48,2,0,1,1,festive,0,0.8427071728899144,0,affiliate,1.1157650308084164,1.0259673117973838,0,0,0.7409091842760944,3.54,130,75
11/28/24,SKU0021,55,361.92,19905.6,1,0.3998,11,48,3,0,1,1,festive,0,0.9069437771483212,2,paid,1.1340824626203843,0.9765640007181164,1,0,0.7508951966671321,3.54,130,90
11/29/24,SKU0021,29,600.17,17404.93,0,0.0047,11,48,4,0,1,1,festive,0,0.8631832612439377,0,affiliate,1.078164372,1.0215193142786831,0,0,0.8453834122302033,3.54,130,15
11/30/24,SKU0021,34,588.65,20014.1,0,0.0238,11,48,5,1,1,1,festive,0,0.6452272220728563,0,organic,1.2028901020571758,1.0123021548774565,1,1,0.7388064108768585,3.54,130,80
12/1/24,SKU0021,44,485.41,21358.04,1,0.195,12,48,6,1,1,1,festive,0,1.0381699093269616,1,affiliate,1.2073187852223979,0.9819046498558754,0,0,0.7648740145932782,3.54,130,99
12/2/24,SKU0021,31,543.3,16842.3,0,0.099,12,49,0,0,1,1,festive,0,1.1107020233972933,0,paid,1.1284929277219549,1.0149899095831332,0,0,0.7274308661224722,3.54,130,99
12/3/24,SKU0021,27,590.28,15937.56,0,0.0211,12,49,1,0,1,1,festive,0,1.1454964790621651,0,affiliate,1.1244339251976048,1.0102209358820482,0,0,0.7961020410911618,3.54,130,57
12/4/24,SKU0021,31,580.21,17986.51,0,0.0378,12,49,2,0,1,1,festive,0,1.2338592429193733,0,organic,1.1586096551735139,1.0380152901791504,0,1,0.7219569063498275,3.54,130,43
12/5/24,SKU0021,33,601.25,19841.25,0,0.0029,12,49,3,0,1,1,festive,1,1.1424602620159265,0,affiliate,1.2318102404500992,1.0030543214245953,0,0,0.8794961338099818,3.54,130,96
12/6/24,SKU0021,35,595.16,20830.6,0,0.013,12,49,4,0,1,1,festive,0,0.9891612215523412,0,affiliate,1.1115743260247972,1.002979591251484,0,0,0.7682239537475007,3.54,130,7
12/7/24,SKU0021,34,566.52,19261.68,0,0.0605,12,49,5,1,1,1,festive,0,1.0814460499767373,0,affiliate,1.2142176891197736,0.977569774,0,0,0.7822853118883816,3.54,130,61
12/8/24,SKU0021,33,555.48,18330.84,0,0.0788,12,49,6,1,1,0,festive,0,0.9203309494370988,0,paid,1.1941403495001395,1.0385122518701535,0,0,0.7632380311934818,3.54,130,21
12/9/24,SKU0021,25,577.98,14449.5,0,0.0415,12,50,0,0,1,0,festive,0,1.118898712030745,0,paid,1.074354079677318,0.955728233,0,0,0.8388855896913268,3.54,130,118
12/10/24,SKU0021,28,584.07,16353.96,0,0.0314,12,50,1,0,1,0,festive,0,0.9569047092651156,0,affiliate,1.1772484223193596,1.0024041154561218,0,0,0.7468216604604053,3.54,130,32
12/11/24,SKU0021,44,511.89,22523.16,1,0.1511,12,50,2,0,1,0,festive,0,0.6512404292638427,2,paid,1.1541252548761247,1.0073018480719076,0,0,0.7817711391210195,3.54,130,92
12/12/24,SKU0021,46,419.75,19308.5,1,0.3039,12,50,3,0,1,0,festive,0,0.9952677575802966,2,affiliate,1.127965258106929,1.0085882150625467,0,0,0.7933196684296864,3.54,130,18
12/13/24,SKU0021,28,559.16,15656.48,0,0.0727,12,50,4,0,1,0,festive,0,1.0091813802070964,0,paid,1.1468481003742717,1.0089316610428722,0,1,0.7158691875858905,3.54,130,69
12/14/24,SKU0021,48,363.25,17436,1,0.3976,12,50,5,1,1,0,festive,0,0.8237349219083283,1,organic,1.181402207650912,0.9984156252348846,0,0,0.7957119809523724,3.54,130,37
12/15/24,SKU0021,48,460.81,22118.88,1,0.2358,12,50,6,1,1,0,festive,0,1.0711257912841297,2,paid,1.241456157755399,1.032484899340457,0,1,0.6732989490516743,3.54,130,48
12/16/24,SKU0021,26,593.05,15419.3,0,0.0165,12,51,0,0,1,0,festive,0,1.1780489774357774,0,affiliate,1.1247127155780423,1.022979372851044,0,0,0.8192563604254985,3.54,130,100
12/17/24,SKU0021,32,579.6,18547.2,0,0.0388,12,51,1,0,1,0,festive,0,0.826584974,0,organic,1.1010092447078923,1.0197805944576925,1,0,0.7277144240704846,3.54,130,16
12/18/24,SKU0021,25,590.28,14757,0,0.0211,12,51,2,0,1,0,festive,0,1.1133940014246337,0,affiliate,1.1485367432402074,1.0488562644924408,0,0,0.7750140132159314,3.54,130,58
12/19/24,SKU0021,32,548.19,17542.08,0,0.0909,12,51,3,0,1,0,festive,0,1.130107719993917,0,organic,1.128942626984157,0.9860904146223757,1,0,0.8028600578676859,3.54,130,39
12/20/24,SKU0021,28,567.48,15889.44,0,0.0589,12,51,4,0,1,0,festive,0,0.8574423165283706,0,organic,1.202867114317475,0.9957468087141021,0,0,0.7439401848959548,3.54,130,64
12/21/24,SKU0021,31,561.63,17410.53,0,0.0686,12,51,5,1,1,0,festive,0,0.9335359485420411,1,organic,1.1939313463934598,1.0036799820114823,0,0,0.7752798804819406,3.54,130,89
12/22/24,SKU0021,31,600.59,18618.29,0,0.004,12,51,6,1,1,0,festive,1,0.8360199662296448,0,affiliate,1.239896179928655,0.9728809017634559,0,0,0.7070722078380048,3.54,130,71
12/23/24,SKU0021,24,548.49,13163.76,0,0.0904,12,52,0,0,1,0,festive,0,0.9131927369853479,0,paid,1.1463194303217294,1.0241575175692161,0,1,0.6615807935557544,3.54,130,54
12/24/24,SKU0021,46,469.13,21579.98,1,0.222,12,52,1,0,1,0,festive,0,0.9924992258761905,2,affiliate,1.1065009599581808,0.9915494714342145,0,0,0.7716010910352331,3.54,130,51
12/25/24,SKU0021,31,548.25,16995.75,0,0.0908,12,52,2,0,1,1,festive,0,1.1749327764454687,0,paid,1.2207326819784885,1.002090384008877,0,1,0.7525097493290546,3.54,130,117
12/26/24,SKU0021,37,542.04,20055.48,1,0.1011,12,52,3,0,1,1,festive,0,0.9041624858723732,0,paid,1.130591108495298,1.008002381255584,0,0,0.7597879886052264,3.54,130,95
12/27/24,SKU0021,27,602.16,16258.32,0,0.0014,12,52,4,0,1,1,festive,0,0.7667990563651299,0,paid,1.1357346209221706,0.9996639480452569,0,1,0.737907185,3.54,130,62
12/28/24,SKU0021,37,559.95,20718.15,0,0.0714,12,52,5,1,1,1,festive,0,0.5283319713713774,1,organic,1.2392534395246702,0.980319544,0,0,0.7822930468066298,3.54,130,48
12/29/24,SKU0021,36,576.05,20737.8,0,0.0447,12,52,6,1,1,1,festive,0,0.8995816139620857,2,affiliate,1.2381062346532121,1.0063642442388263,0,0,0.789234435,3.54,130,115
12/30/24,SKU0021,31,544.63,16883.53,0,0.0968,12,1,0,0,1,1,festive,0,0.8029823202605204,0,paid,1.1681172966886086,0.9772663556493577,0,0,0.7248408612346217,3.54,130,31
12/31/24,SKU0021,29,596.79,17306.91,0,0.0103,12,1,1,0,1,1,festive,0,1.0278365321401044,0,organic,1.1658088265493864,1.0005523128113676,0,0,0.8128857802370658,3.54,130,77
1/1/24,SKU0022,28,533.51,14938.28,1,0.1325,1,1,0,0,0,1,winter,0,1.033049540208299,1,affiliate,1.0282201687674113,1.0398965834437546,0,0,0.2837281796857216,4.14,418,110
1/2/24,SKU0022,24,594.89,14277.36,0,0.0327,1,1,1,0,0,1,winter,0,1.0758639696118915,0,organic,1.0001235622323663,1.0342134112510981,0,0,0.3662451041580063,4.14,418,99
1/3/24,SKU0022,23,568.2,13068.6,0,0.0761,1,1,2,0,0,1,winter,0,0.7767387698897935,0,paid,1.0421574613247984,1.0198001608003204,0,0,0.3897535989822082,4.14,418,81
1/4/24,SKU0022,25,598.76,14969,0,0.0264,1,1,3,0,0,1,winter,0,1.0292301198538416,0,paid,0.9980359377737498,1.0046566600502917,0,0,0.48062500129258673,4.14,418,3
1/5/24,SKU0022,29,572.2,16593.8,0,0.0696,1,1,4,0,0,1,winter,0,1.0936766168423442,1,organic,1.0472198715210046,0.9565714871653648,0,0,0.3327605420602863,4.14,418,31
1/6/24,SKU0022,31,507.74,15739.94,1,0.1744,1,1,5,1,0,1,winter,0,0.8940809070869822,1,paid,1.0736895305001666,1.0083728407164971,0,0,0.3866611118581418,4.14,418,85
1/7/24,SKU0022,31,606.02,18786.62,0,0.0146,1,1,6,1,0,1,winter,0,1.0607481402863674,1,organic,1.0093307088742898,0.9915346670002744,0,1,0.3285773971956435,4.14,418,67
1/8/24,SKU0022,37,309.41,11448.17,1,0.4969,1,2,0,0,0,0,winter,0,0.9428760623036447,2,affiliate,0.9908323216933634,1.0374524976298076,0,0,0.3544256367322092,4.14,418,62
1/9/24,SKU0022,36,545.87,19651.32,1,0.1124,1,2,1,0,0,0,winter,0,1.1500760127035083,2,affiliate,1.0463869030169157,0.9983709404085781,1,0,0.4477312382203738,4.14,418,86
1/10/24,SKU0022,32,413.65,13236.8,1,0.3274,1,2,2,0,0,0,winter,0,1.1662628179092844,0,paid,1.0080618436075337,0.9964623834552813,0,0,0.3142426819922824,4.14,418,4
1/11/24,SKU0022,29,437.94,12700.26,1,0.2879,1,2,3,0,0,0,winter,0,0.9197825359514435,1,organic,0.9839905185971916,0.9949327631674937,0,0,0.424040435,4.14,418,98
1/12/24,SKU0022,24,533.27,12798.48,1,0.1329,1,2,4,0,0,0,winter,0,1.2194383883717295,1,paid,1.002507824661964,1.0130982115634326,0,0,0.42696887654377674,4.14,418,71
1/13/24,SKU0022,25,566.91,14172.75,0,0.0782,1,2,5,1,0,0,winter,1,0.9714879554851802,0,affiliate,1.0843433843685577,0.9945673473171041,0,0,0.4262019549911693,4.14,418,57
1/14/24,SKU0022,20,572.75,11455,0,0.0687,1,2,6,1,0,0,winter,0,1.309291684,0,paid,1.0611648617256222,1.0148260148264292,0,0,0.35165882270258086,4.14,418,64
1/15/24,SKU0022,18,599.75,10795.5,0,0.0248,1,3,0,0,0,0,winter,0,0.9262668677703779,0,affiliate,0.9941588988321418,1.0292233771627495,0,0,0.3351730768533095,4.14,418,61
1/16/24,SKU0022,22,569.43,12527.46,0,0.0741,1,3,1,0,0,0,winter,1,1.0095634471060828,0,paid,0.9491431909701846,1.0046894849994457,0,0,0.33997867912491225,4.14,418,64
1/17/24,SKU0022,31,347.78,10781.18,1,0.4345,1,3,2,0,0,0,winter,0,1.031978412737603,1,affiliate,1.0502708081973238,1.017197185872488,0,0,0.3244204939041756,4.14,418,59
1/18/24,SKU0022,22,606.57,13344.54,0,0.0137,1,3,3,0,0,0,winter,0,0.8873805928201056,1,paid,0.9721030232198772,1.0156169238281882,0,0,0.35025257132219506,4.14,418,111
1/19/24,SKU0022,21,602.39,12650.19,0,0.0205,1,3,4,0,0,0,winter,0,0.7411930707593404,0,affiliate,1.031697727424215,1.0159643356891215,0,0,0.3637017542844919,4.14,418,16
1/20/24,SKU0022,22,562.42,12373.24,0,0.0855,1,3,5,1,0,0,winter,0,0.880059408,0,paid,1.0034444787970394,0.971142961,0,0,0.3527523626022944,4.14,418,111
1/21/24,SKU0022,25,566.29,14157.25,0,0.0792,1,3,6,1,0,0,winter,0,1.1619408504158775,0,affiliate,1.0333237566455833,0.9864143647403804,0,0,0.44517834679075713,4.14,418,39
1/22/24,SKU0022,31,479.7,14870.7,1,0.22,1,4,0,0,0,0,winter,0,0.9507000088709824,1,affiliate,0.9739224693459746,1.0096515911284294,1,0,0.44541811952916693,4.14,418,76
1/23/24,SKU0022,25,555.9,13897.5,0,0.0961,1,4,1,0,0,0,winter,0,0.9509940089551484,2,paid,1.0255944245142021,1.0109056334800828,0,0,0.36231970984427403,4.14,418,51
1/24/24,SKU0022,21,613.09,12874.89,0,0.0031,1,4,2,0,0,0,winter,0,1.2275202855163823,0,organic,0.9825753875486677,1.0043154783815338,0,0,0.45503418647467697,4.14,418,107
1/25/24,SKU0022,22,595.57,13102.54,0,0.0316,1,4,3,0,0,1,winter,0,1.0740306688288896,0,affiliate,1.0169610137604312,0.9525463875389327,0,0,0.3497072449471585,4.14,418,19
1/26/24,SKU0022,23,579.21,13321.83,0,0.0582,1,4,4,0,0,1,winter,0,1.1053462537920073,1,organic,1.0522346363130182,0.9816403242362455,0,0,0.33435008039759956,4.14,418,66
1/27/24,SKU0022,21,603.68,12677.28,0,0.0184,1,4,5,1,0,1,winter,0,1.1274172989080233,0,affiliate,1.0536901162688372,0.961393398,0,1,0.3054265692451026,4.14,418,11
1/28/24,SKU0022,29,607.93,17629.97,0,0.0115,1,4,6,1,0,1,winter,0,0.8638873046250062,1,affiliate,1.023287492748904,1.034971631954671,0,0,0.3572890912142574,4.14,418,16
1/29/24,SKU0022,24,588.49,14123.76,0,0.0431,1,5,0,0,0,1,winter,0,1.0187089286785673,0,paid,0.9905042000938041,0.969521108,0,0,0.28301634882216964,4.14,418,113
1/30/24,SKU0022,33,363.71,12002.43,1,0.4086,1,5,1,0,0,1,winter,0,1.0225325337184639,1,affiliate,0.9697525477042872,1.0033195987111676,0,0,0.40131339270498667,4.14,418,33
1/31/24,SKU0022,21,559.22,11743.62,0,0.0907,1,5,2,0,0,1,winter,0,0.9761700080409257,0,paid,1.0251408077194222,1.0172320421288854,0,0,0.28843682039984603,4.14,418,79
2/1/24,SKU0022,30,512.48,15374.4,1,0.1667,2,5,3,0,0,1,winter,0,0.8360452285540636,1,affiliate,1.020889614801167,0.9828580949413903,0,1,0.4000847755710334,4.14,418,67
2/2/24,SKU0022,24,582.77,13986.48,0,0.0524,2,5,4,0,0,1,winter,0,1.0695669632809108,1,organic,1.0090863577047704,0.9748173139034617,0,0,0.28008261037083293,4.14,418,95
2/3/24,SKU0022,35,503.5,17622.5,1,0.1813,2,5,5,1,0,1,winter,0,0.7512305755338393,1,paid,1.018176456283676,0.9974350271763389,0,0,0.4111625712023098,4.14,418,9
2/4/24,SKU0022,25,562.17,14054.25,0,0.0859,2,5,6,1,0,1,winter,0,0.8594399852227582,1,paid,0.9840497798485133,0.956305352,0,1,0.397149663,4.14,418,82
2/5/24,SKU0022,22,568.88,12515.36,0,0.075,2,6,0,0,0,1,winter,0,0.878599278,0,paid,0.9892765089863333,0.9980291192194629,0,1,0.3186544891430269,4.14,418,11
2/6/24,SKU0022,22,613.15,13489.3,0,0.003,2,6,1,0,0,1,winter,0,0.9381802468460069,0,paid,0.9901204330810637,0.9869412783988865,0,1,0.3723453937937652,4.14,418,34
2/7/24,SKU0022,27,554.73,14977.71,0,0.098,2,6,2,0,0,1,winter,0,1.126163889440766,0,paid,0.9706136614514984,1.0079499113700243,0,1,0.32553405248762257,4.14,418,7
2/8/24,SKU0022,20,584.93,11698.6,0,0.0489,2,6,3,0,0,0,winter,0,1.248502064763179,0,organic,0.973053479,0.9596041351469442,0,0,0.33130491691540326,4.14,418,102
2/9/24,SKU0022,26,566.48,14728.48,0,0.0789,2,6,4,0,0,0,winter,0,1.258344298684519,0,affiliate,0.9886228758687109,1.0130208959393496,0,0,0.3211102820977871,4.14,418,59
2/10/24,SKU0022,22,566.17,12455.74,0,0.0794,2,6,5,1,0,0,winter,0,1.1209389067699675,0,organic,1.0735274057676694,1.0198584573931166,0,0,0.37093410348134837,4.14,418,9
2/11/24,SKU0022,29,578.84,16786.36,0,0.0588,2,6,6,1,0,0,winter,0,1.0659540801625451,1,affiliate,0.987233281,0.9826872445426171,0,0,0.45579350501797816,4.14,418,72
2/12/24,SKU0022,26,568.69,14785.94,0,0.0753,2,7,0,0,0,0,winter,0,0.6495176699762857,1,organic,0.985026653,1.007594382562373,0,0,0.3230850016314248,4.14,418,58
2/13/24,SKU0022,20,557.81,11156.2,0,0.093,2,7,1,0,0,0,winter,0,1.1695179469002288,0,organic,1.0269406973693804,0.999016772,0,0,0.35756805005539793,4.14,418,50
2/14/24,SKU0022,18,554.24,9976.32,0,0.0988,2,7,2,0,0,0,winter,0,1.3943419850312695,0,affiliate,0.9345878073789571,1.0318688632100654,0,0,0.3332304103032956,4.14,418,56
2/15/24,SKU0022,25,560.39,14009.75,0,0.0888,2,7,3,0,0,0,winter,0,1.0679314648987952,1,affiliate,0.9951579353874573,1.0153119563042998,0,0,0.26426415286719357,4.14,418,7
2/16/24,SKU0022,26,584.13,15187.38,0,0.0502,2,7,4,0,0,0,winter,0,1.0351058972144553,1,organic,1.0009383839702468,0.9985724677189157,1,0,0.40261758213751025,4.14,418,83
2/17/24,SKU0022,23,575.89,13245.47,0,0.0636,2,7,5,1,0,0,winter,0,1.104804374027882,1,paid,1.0530965602617717,0.9656780334826757,0,0,0.33715233658116367,4.14,418,81
2/18/24,SKU0022,37,434.13,16062.81,1,0.2941,2,7,6,1,0,0,winter,0,1.109294287820911,1,affiliate,1.1045135268627846,0.9731562969206045,0,0,0.3675080646149708,4.14,418,55
2/19/24,SKU0022,29,553.81,16060.49,0,0.0995,2,8,0,0,0,0,winter,0,1.0202374502270772,2,paid,0.9991597480097478,0.9907011294927447,0,0,0.5094737606207386,4.14,418,89
2/20/24,SKU0022,24,562.54,13500.96,0,0.0853,2,8,1,0,0,0,winter,0,0.9439276200929583,1,paid,0.979288394,0.983280979,0,0,0.3067024762844549,4.14,418,20
2/21/24,SKU0022,33,403.87,13327.71,1,0.3433,2,8,2,0,0,0,winter,0,1.0542638814503964,2,affiliate,0.9864994070006112,0.9867664920875483,0,0,0.35588031201351267,4.14,418,72
2/22/24,SKU0022,16,575.7,9211.2,0,0.0639,2,8,3,0,0,0,winter,0,0.7942316185682042,0,affiliate,1.0012007613205833,1.0228228365405012,0,0,0.35060316747549153,4.14,418,101
2/23/24,SKU0022,27,553.99,14957.73,0,0.0992,2,8,4,0,0,0,winter,0,0.717636019,1,paid,0.9724474779340937,1.003813747375053,1,0,0.3576603529403322,4.14,418,60
2/24/24,SKU0022,21,583.94,12262.74,0,0.0505,2,8,5,1,0,0,winter,0,1.2041407961082262,0,paid,1.0036470529675827,1.0204259016092783,0,0,0.3350285875811665,4.14,418,41
